%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.lifePercent,field.lifeTime,field.charging,field.powerSupplyPresent
1519305246688689274,73395,1519305246688066005,,0.0,0.0,0,0,0,0
1519305247688864601,73396,1519305247687935113,,0.0,0.0,0,0,0,0
1519305248688160834,73397,1519305248687382936,,0.0,0.0,0,0,0,0
1519305249687889673,73398,1519305249687320947,,0.0,0.0,0,0,0,0
1519305250688177271,73399,1519305250687844991,,0.0,0.0,0,0,0,0
1519305251688878937,73400,1519305251687918901,,0.0,0.0,0,0,0,0
1519305252687722864,73401,1519305252687226057,,0.0,0.0,0,0,0,0
1519305253687979636,73402,1519305253687339067,,0.0,0.0,0,0,0,0
1519305254688414673,73403,1519305254687797069,,0.0,0.0,0,0,0,0
1519305255688520779,73404,1519305255687606096,,0.0,0.0,0,0,0,0
1519305256688585707,73405,1519305256688044071,,0.0,0.0,0,0,0,0
1519305257688447616,73406,1519305257687961101,,0.0,0.0,0,0,0,0
1519305258688601948,73407,1519305258687910079,,0.0,0.0,0,0,0,0
1519305259688986718,73408,1519305259688216924,,0.0,0.0,0,0,0,0
1519305260688415216,73409,1519305260687772035,,0.0,0.0,0,0,0,0
1519305261688544928,73410,1519305261688005924,,0.0,0.0,0,0,0,0
1519305262689057180,73411,1519305262688170909,,0.0,0.0,0,0,0,0
1519305263688906280,73412,1519305263688215017,,0.0,0.0,0,0,0,0
1519305264688848224,73413,1519305264688244104,,0.0,0.0,0,0,0,0
1519305265688298476,73414,1519305265687706947,,0.0,0.0,0,0,0,0
1519305266689004511,73415,1519305266688198089,,0.0,0.0,0,0,0,0
1519305267688912381,73416,1519305267687949895,,0.0,0.0,0,0,0,0
1519305268689157299,73417,1519305268688235998,,0.0,0.0,0,0,0,0
1519305269689110062,73418,1519305269688241958,,0.0,0.0,0,0,0,0
1519305270688407025,73419,1519305270687696933,,0.0,0.0,0,0,0,0
1519305271689021099,73420,1519305271688236951,,0.0,0.0,0,0,0,0
1519305272687861629,73421,1519305272687267065,,0.0,0.0,0,0,0,0
1519305273688913442,73422,1519305273688234090,,0.0,0.0,0,0,0,0
1519305274688227053,73423,1519305274687328100,,0.0,0.0,0,0,0,0
1519305275689185318,73424,1519305275688186883,,0.0,0.0,0,0,0,0
1519305276688461670,73425,1519305276687916040,,0.0,0.0,0,0,0,0
1519305277688739573,73426,1519305277688249111,,0.0,0.0,0,0,0,0
1519305278688507520,73427,1519305278687835931,,0.0,0.0,0,0,0,0
1519305279688876795,73428,1519305279688246011,,0.0,0.0,0,0,0,0
1519305280688464447,73429,1519305280687822103,,0.0,0.0,0,0,0,0
1519305281688414081,73430,1519305281687943935,,0.0,0.0,0,0,0,0
1519305282689004787,73431,1519305282688193082,,0.0,0.0,0,0,0,0
1519305283688741716,73432,1519305283688235044,,0.0,0.0,0,0,0,0
1519305284688874183,73433,1519305284688239097,,0.0,0.0,0,0,0,0
1519305285688858991,73434,1519305285688245058,,0.0,0.0,0,0,0,0
1519305286688334761,73435,1519305286687812089,,0.0,0.0,0,0,0,0
1519305287688865320,73436,1519305287688235044,,0.0,0.0,0,0,0,0
1519305288688233630,73437,1519305288687638044,,0.0,0.0,0,0,0,0
1519305289688565621,73438,1519305289688050031,,0.0,0.0,0,0,0,0
1519305290688913621,73439,1519305290688159942,,0.0,0.0,0,0,0,0
1519305291688950644,73440,1519305291688241004,,0.0,0.0,0,0,0,0
1519305292688669981,73441,1519305292687891960,,0.0,0.0,0,0,0,0
1519305293689014633,73442,1519305293688271999,,0.0,0.0,0,0,0,0
1519305294688946370,73443,1519305294687906026,,0.0,0.0,0,0,0,0
1519305295688942460,73444,1519305295688244104,,0.0,0.0,0,0,0,0
1519305296688935397,73445,1519305296688271999,,0.0,0.0,0,0,0,0
1519305297687959031,73446,1519305297687414884,,0.0,0.0,0,0,0,0
1519305298688693475,73447,1519305298688235998,,0.0,0.0,0,0,0,0
1519305299688983400,73448,1519305299687952995,,0.0,0.0,0,0,0,0
1519305300688879099,73449,1519305300688246011,,0.0,0.0,0,0,0,0
1519305301687974603,73450,1519305301687448024,,0.0,0.0,0,0,0,0
1519305302688327214,73451,1519305302687769889,,0.0,0.0,0,0,0,0
1519305303689402852,73452,1519305303688256978,,0.0,0.0,0,0,0,0
1519305304688979814,73453,1519305304688251018,,0.0,0.0,0,0,0,0
1519305305689234069,73454,1519305305688292026,,0.0,0.0,0,0,0,0
1519305306689335518,73455,1519305306688154935,,0.0,0.0,0,0,0,0
1519305307688304375,73456,1519305307687571048,,0.0,0.0,0,0,0,0
1519305308689191261,73457,1519305308688256025,,0.0,0.0,0,0,0,0
1519305309688871521,73458,1519305309688257932,,0.0,0.0,0,0,0,0
1519305310689510967,73459,1519305310688021898,,0.0,0.0,0,0,0,0
1519305311688694051,73460,1519305311688021898,,0.0,0.0,0,0,0,0
1519305312688061616,73461,1519305312687371969,,0.0,0.0,0,0,0,0
1519305313688618010,73462,1519305313687892913,,0.0,0.0,0,0,0,0
1519305314688850563,73463,1519305314688230991,,0.0,0.0,0,0,0,0
1519305315688274749,73464,1519305315687638998,,0.0,0.0,0,0,0,0
1519305316688257025,73465,1519305316687288045,,0.0,0.0,0,0,0,0
1519305317688668268,73466,1519305317688072919,,0.0,0.0,0,0,0,0
1519305318689013930,73467,1519305318688235044,,0.0,0.0,0,0,0,0
1519305319688189977,73468,1519305319687294006,,0.0,0.0,0,0,0,0
1519305320688281823,73469,1519305320687380075,,0.0,0.0,0,0,0,0
1519305321688806037,73470,1519305321688177108,,0.0,0.0,0,0,0,0
1519305322688965754,73471,1519305322688234090,,0.0,0.0,0,0,0,0
1519305323688653126,73472,1519305323687721967,,0.0,0.0,0,0,0,0
1519305324689736272,73473,1519305324688296079,,0.0,0.0,0,0,0,0
1519305325689602086,73474,1519305325688260078,,0.0,0.0,0,0,0,0
1519305326688515666,73475,1519305326687664985,,0.0,0.0,0,0,0,0
1519305327689055730,73476,1519305327687917947,,0.0,0.0,0,0,0,0
1519305328688301332,73477,1519305328687289953,,0.0,0.0,0,0,0,0
1519305329689269205,73478,1519305329688175916,,0.0,0.0,0,0,0,0
1519305330689328090,73479,1519305330688260078,,0.0,0.0,0,0,0,0
1519305331688832893,73480,1519305331688254117,,0.0,0.0,0,0,0,0
1519305332688868251,73481,1519305332687916994,,0.0,0.0,0,0,0,0
1519305333688967358,73482,1519305333688250064,,0.0,0.0,0,0,0,0
1519305334688951145,73483,1519305334688241004,,0.0,0.0,0,0,0,0
1519305335688714816,73484,1519305335688196897,,0.0,0.0,0,0,0,0
1519305336688330696,73485,1519305336688009023,,0.0,0.0,0,0,0,0
1519305337689301211,73486,1519305337688266992,,0.0,0.0,0,0,0,0
1519305338688798962,73487,1519305338687974929,,0.0,0.0,0,0,0,0
1519305339688028937,73488,1519305339687330007,,0.0,0.0,0,0,0,0
1519305340688624402,73489,1519305340688075065,,0.0,0.0,0,0,0,0
1519305341688333709,73490,1519305341687661886,,0.0,0.0,0,0,0,0
1519305342688017532,73491,1519305342687434911,,0.0,0.0,0,0,0,0
1519305343688165937,73492,1519305343687462091,,0.0,0.0,0,0,0,0
1519305344688558140,73493,1519305344687921047,,0.0,0.0,0,0,0,0
1519305345688774796,73494,1519305345688281059,,0.0,0.0,0,0,0,0
1519305346688998175,73495,1519305346688298940,,0.0,0.0,0,0,0,0
1519305347688924146,73496,1519305347688127994,,0.0,0.0,0,0,0,0
1519305348689016478,73497,1519305348688267946,,0.0,0.0,0,0,0,0
1519305349688260446,73498,1519305349687629938,,0.0,0.0,0,0,0,0
1519305350688798347,73499,1519305350687988042,,0.0,0.0,0,0,0,0
1519305351688865912,73500,1519305351687910079,,0.0,0.0,0,0,0,0
1519305352688614376,73501,1519305352688143968,,0.0,0.0,0,0,0,0
1519305353688052194,73502,1519305353687496900,,0.0,0.0,0,0,0,0
1519305354688049372,73503,1519305354687529087,,0.0,0.0,0,0,0,0
1519305355688044015,73504,1519305355687496900,,0.0,0.0,0,0,0,0
1519305356688681375,73505,1519305356688097953,,0.0,0.0,0,0,0,0
1519305357687757832,73506,1519305357687257051,,0.0,0.0,0,0,0,0
1519305358688582394,73507,1519305358688060998,,0.0,0.0,0,0,0,0
1519305359687889359,73508,1519305359687330007,,0.0,0.0,0,0,0,0
1519305360688460582,73509,1519305360687810897,,0.0,0.0,0,0,0,0
1519305361689264542,73510,1519305361688107013,,0.0,0.0,0,0,0,0
1519305362688720693,73511,1519305362688210010,,0.0,0.0,0,0,0,0
1519305363687790131,73512,1519305363687309026,,0.0,0.0,0,0,0,0
1519305364688541230,73513,1519305364687804937,,0.0,0.0,0,0,0,0
1519305365688457600,73514,1519305365687988996,,0.0,0.0,0,0,0,0
1519305366688671630,73515,1519305366688203096,,0.0,0.0,0,0,0,0
1519305367688735432,73516,1519305367688236951,,0.0,0.0,0,0,0,0
1519305368688803089,73517,1519305368688226938,,0.0,0.0,0,0,0,0
1519305369688495080,73518,1519305369687678098,,0.0,0.0,0,0,0,0
1519305370687918319,73519,1519305370687400102,,0.0,0.0,0,0,0,0
1519305371688318504,73520,1519305371687448978,,0.0,0.0,0,0,0,0
1519305372689163637,73521,1519305372688263893,,0.0,0.0,0,0,0,0
